Sample	sub_num	indel_num
a64000df-16e5-4b88-865f-5c680adf60eb	6936	1263
a67f4531-99ef-43df-82f5-f6abc4b11826	3289	166
a68389d4-431f-4582-b4df-e8ad200aa3be	1542	112
a6957d15-453c-4f3b-ab8c-c38054dfe548	3108	127
a6c14ebc-81a2-44f7-af87-2b7ec85e5696	4546	348
a6d8467e-88e3-4ea5-8583-61c5ab9747ae	2637	236
a6e24c2a-26b9-409c-bbcd-a8fcdd1e437c	11231	154
a7314730-c622-11e3-bf01-24c6515278c0	14754	860
a762dd44-a8ac-4269-8163-bbf6d0f8d4b3	46994	1882
a78544d7-65c6-4778-af62-ceec24c14056	6213	375
a7a56d67-1bd7-4d69-9237-34c2d261261b	7029	547
a7e1deb7-2e3d-4e36-90c7-9cae34cdcfb3	2178	153
a8041e86-071e-46cd-8fb5-7ecdc1ab0553	5889	337
a83e247a-8f65-4be4-9c6e-a72c4abffae8	1913	161
a846f5e8-c622-11e3-bf01-24c6515278c0	11619	613
a84915de-6562-4836-86f9-f2a05598296e	118321	971
a85cf239-ff51-46e7-9b88-4c2cb49c66b9	11297	793
a876398c-5b1d-444f-a360-5fe2db697480	12164	1036
a89a2341-263d-4e7f-87fa-18d9692d6b2b	7805	891
a8f86b64-914c-4d89-897b-33bcdd1759f7	4193	314
a92023de-5c97-4bf2-aa3c-0e768d7c5ece	106066	2232
a94d63fa-c622-11e3-bf01-24c6515278c0	12714	610
a96eddfc-3afb-4bf8-a440-c91778113fbd	67884	2296
a9a240f3-d237-4bb8-b968-e4a3cc7c2633	2654	138
a9c29edd-2ef1-46ef-93c6-796cf0332a2b	2642	156
a9d055c6-6c53-4e85-8270-34883a1342a9	2648	155
a9dbd55c-5dcc-48db-8785-6baef3fdd7db	5203	1047
aa018d90-5250-4313-9f7c-a3f196765e07	1172	143
aa06ae46-2336-4666-a3af-fc790daf8da4	13710	1163
aa20b9ab-dba9-4002-ad45-cafa2f85cef7	2571	282
aa215f18-ae1f-4f0e-89dd-ac59ee8c8c44	5252	236
aa4a868a-df23-4eef-a618-e945aa2ce98a	18538	1787
aa58c09a-7799-4675-8310-d270224b163e	2049	180
aa847c3d-d3a7-46aa-a81b-db5099a458fb	7046	650
aabddb20-c622-11e3-bf01-24c6515278c0	5936	449
aacaba97-ecde-440b-aae0-0e9c608c4b24	3678	338
aad8c8d6-d828-4aac-9cfb-cee893e36850	4022	350
ab8a55ed-ff47-4cad-ad91-52b9dc25aca7	5008	268
ab923db7-54e8-4a50-b7fd-c2b4b300041e	21951	543
abbbe65c-c622-11e3-bf01-24c6515278c0	13629	606
abc94013-71f5-4ac6-88a4-01b4ef9f9d2f	41126	1680
abd2d959-d5ed-4eb3-9759-67eb1aa23325	13582	507
abe290ed-67c8-42bb-84f7-0d32a5f8f3db	14801	1530
abedd46c-47b8-4242-adb6-12835400cb3f	23170	1764
ac02c38e-5fca-4995-b0cc-39b6189976a3	9722	1345
ac1bd179-8285-468c-ab9f-7f91151ca0f2	2196	196
ac23a8d2-ac42-4031-9dd4-9b56baeb246e	2143	142
ac2c8928-33a2-4aa0-8bc1-cdfa1ca0b56a	7309	132
acb9750e-7e17-4cef-bee1-5d710f9bf3a7	2990	290
acc629cb-ad03-4cec-9b21-922e4932ef3e	14132	295
acd510de-b732-4a1a-8b72-6d22e763540b	13975	563
ad007b59-46f6-48b9-958a-2b9d28cca3b7	6338	313
ad0700e2-048a-4856-a77a-bc0b6f25f0e2	2079	255
ad41f1f3-e38e-4418-9c16-52bca5719f39	29212	1483
ad4aa4dc-bea4-4f4a-8b1b-8f361112f84f	15217	1903
ad92f17f-11e6-49bd-9835-6b2f47053485	3098	196
ad9455e9-7147-489e-9b1f-3540c457c260	8041	508
add0b0f6-b4a8-4b73-b634-c3600dc567d5	3778	137
adfbba82-c622-11e3-bf01-24c6515278c0	9778	580
ae82fead-2671-4335-a342-67bb69935ad9	7013	338
aed4363b-19b8-4cb5-aa34-a442410d0796	4193	562
af2cbdb6-c622-11e3-bf01-24c6515278c0	8106	268
af96db5a-684f-41d1-a910-5a5193393d9c	39704	18308
af9cfac8-7fbe-49cb-aeca-8d68aea57994	15609	713
afee5b10-3dff-4e50-9575-bc9fe20c5dea	12660	376
affa4ef4-02ec-40f1-b6a2-739f8bf2afa9	7606	255
b02b4bba-6e66-44fb-a48f-38c309aaaac5	17730	1762
b04624d2-d8f8-4b51-be1b-72c73d8055f9	2835	187
b061cb06-e927-4f24-82bb-9e651f7ae0e3	2242	107
b070af2a-c622-11e3-bf01-24c6515278c0	8943	491
b07bad52-d44c-4b27-900a-960985bfadec	349005	2473
b0a83df8-dd2c-4c1b-b238-9081d2c22258	282392	3773
b0d1fde4-928f-4f4c-bff6-33b885582bb5	3734	562
b16780b0-75ba-4304-87e0-33f1e321b622	2002	117
b19ec4cd-2876-4a2b-bcb9-b3c8db54fc15	7286	1502
b1e62d8e-24d2-4118-8cd0-3142acebdd5b	5227	311
b1f19de6-c622-11e3-bf01-24c6515278c0	8111	468
b1f2442f-a973-47b4-9891-f028f0d44adc	2187	153
b2190e26-1809-4aba-9f45-07c2edb3b4a4	3717	316
b243adb4-b3e7-4e0e-bc0d-625aa8dbb1be	4260	246
b24feafa-f2e9-4498-8471-a9e42c80cc9f	2284	151
b27b569a-2c79-4453-8a2d-41fd0b4dd28d	3178	227
b27d75ba-5989-4200-bfe9-f1b7d7cf8008	10225	737
b28f7607-f162-425f-b44d-64e9633c8824	2462	302
b2afbcba-d67d-43f1-be3b-05f3a5836ec0	13428	1541
b2d17671-d2e1-4c97-8b01-a976d5abe1d6	5035	817
b2d9aaff-5a48-48f0-bf55-bfd4ddaeccaf	8083	364
b2ec0fd0-fbcf-4abc-ad80-4ae444e30b55	2791	230
b30dfb8b-8288-4e5a-afc2-3d5bd7bfa26c	6142	712
b32449c0-c622-11e3-bf01-24c6515278c0	11623	513
b330c50b-c45f-413d-918f-33275d0d8f91	1817	219
b33b7c8f-0b0d-4009-88a7-48e9d9cae6cb	3992	262
b35d9a68-29f4-49ab-b83e-b5151679e3af	19350	894
b37d6283-6f95-4975-a794-f3d5c4bbc7b3	3081	308
b38d0777-4901-48b8-9cdc-33b7f13a424f	11215	1084
b3b3a27c-ee9a-42af-a6d1-9af5970a98b9	3964	315
b3befa40-8f44-4eb6-ada0-ec395f460656	9004	466
b3f1d232-4392-4258-9256-d38ff4b59f94	4727	422
b41c63e8-bb85-4f83-9bc6-e611fd9ef075	5180	382
b421b9ca-c622-11e3-bf01-24c6515278c0	19191	1340
b42d183c-bc9c-4652-9e56-10c54c5ee96e	95695	653
b47aa163-eec9-4225-940b-4373e78152e2	4358	537
b499032c-6cb8-4646-a95b-10af2a21a289	2429	147
b49d5310-3cc5-4386-9444-cf0d61b52376	15948	597
b4e5626b-44fe-4cdb-a7d5-42028e0dbc4d	1792	120
b4f515ce-5bee-4e40-a66a-01f41e92181e	3676	441
b51fa117-2c0a-4e1d-8ec4-9f039073a486	3884	424
b537bc07-9998-49f4-bbbe-5b617152bfd9	4162	205
b53dcb4d-f894-47b8-8a4e-17c7998d8120	39036	2104
b54b9433-ec10-4cb5-a860-4555da64917b	7039	456
b55751c4-c622-11e3-bf01-24c6515278c0	7591	362
b5cabba2-30a4-458e-897c-00ec3fefa6d2	5857	668
b5dd0bc9-6c1c-4272-b920-744de37d0aee	1951	330
b5f90cb8-7304-48fb-a1d3-ff459c7d79d1	18949	9361
b60392fb-43d9-4c9c-b91b-ded40492e61c	7824	456
b6365bdb-e6d5-4615-95b3-db12a0c2f3d9	7182	824
b67208c4-c622-11e3-bf01-24c6515278c0	6993	162
b68f18e1-0117-420c-9405-e8d3a1e8caff	1172	137
b6b6e1d3-c592-4836-bdad-d53af2dbcc9a	17437	2333
b7008a98-5aa0-4cc9-9bee-af2a422266db	9787	1069
b710b214-5666-4054-97ef-3b9ac2bd90ac	5059	506
b73523d7-f5a5-4140-8537-4df4d1ecf465	52260	1157
b752b444-f033-4be4-9d24-e5e80b4181af	8565	908
b757a040-3c9e-45e7-a045-9cd08db11d62	54903	642
b75b2663-dcc6-411c-bfcc-574aa33cf388	6494	588
b77084ab-8148-49e0-b3f9-90f7d9ea1862	4404	496
b77543e4-c622-11e3-bf01-24c6515278c0	10768	458
b7a7d93b-38a7-4fc3-a433-3bb0a8cb7c42	21751	916
b7f11036-7ac4-41bc-a9a4-64162725fdfc	33369	598
b7f2e85a-3c6a-48b7-8a4f-2dec1d85359d	9829	885
b7fbd99c-dea0-4448-a430-7f94c611e702	6013	684
b80ca528-2c5f-400c-8df3-9c47869a64c2	4568	503
b8151614-b08f-49a3-ab6f-2e780f765a17	6080	409
b8270565-9e02-4d46-9534-08206bfd027a	2701	280
b86655a4-c622-11e3-bf01-24c6515278c0	4076	272
b86678f3-c9cf-4ba4-8248-3efb2a7c4884	4437	328
b86e88e7-0d5f-4b32-a35f-dc97251ab990	8830	383
b88f014e-bc0f-4775-8228-39e0b471c3b0	73524	3143
b8f3137e-5e92-4a56-90d4-884a4ed2ef9c	9743	1082
b9098b7c-eab0-4ef5-b968-8d3024bf32f7	11129	614
b97941dd-9844-4db2-9e25-42c725f47d70	2170	210
b994762c-c622-11e3-bf01-24c6515278c0	19313	570
b9bcba3a-c9be-4305-b5f4-c861282921e0	22981	1139
b9d1a64e-d445-4174-a5b4-76dd6ea69419	5329	355
b9d2e29e-8546-4310-aeea-e029f17c0516	5723	408
b9dbc78e-44ce-427c-bbeb-de8d097bde2c	7731	651
b9f03936-1de5-4330-8b0f-6d0ab533876e	3743	403
ba096d4f-5a6c-4c31-ae03-e7483cf58c38	10995	503
ba5667da-7688-4931-bdb7-d65f391caf60	1279	195
ba67c02a-180b-43f3-b53c-2b77d84fbe3c	7439	1164
ba940092-c622-11e3-bf01-24c6515278c0	13404	603
ba94c29b-b76e-4d67-bf5a-ce6bc45d85f8	2810	475
baa02e74-9cae-4996-858e-17d9f52d924b	9265	392
bb02202f-d140-4bec-95ce-5c2b117a2167	2585	329
bb567851-d4ff-4a93-8576-04a37aea68af	5005	579
bb5bedd3-d8fc-4739-8e6b-9e37223f8be2	18782	390
bb6150f7-23e4-40f2-b466-6b6edd19c502	11274	1335
bb659e7c-0b97-41b5-ac10-a66bb1f6f283	7577	1321
bb65d670-0411-4fc5-a6cb-019caec1ab36	13419	1566
bb8176a7-ea7c-42d7-a85a-cec1ca386f2e	3281	254
bba106ce-c622-11e3-bf01-24c6515278c0	11748	405
bbb2cf2f-8f32-43d4-846c-d1020e6329ec	6466	416
bbbc531a-dd41-40b7-ae59-e35508aea0c7	2156	216
bbdd7393-024b-4073-b5bc-ef7a68c15b8a	18171	2247
bbe59385-5f83-43f6-a485-517c860bef6f	40764	20910
bbff7954-95ec-455c-b0bc-92f67a09ee77	4957	641
bc0dee07-de20-44d6-be65-05af7e63ac96	20097	825
bc1d5327-2e76-4e0e-b749-72a559469d0d	13891	794
bc9b66f5-fcb8-4545-ab2d-438bb810edc0	10569	758
bc9f105f-6d99-44ac-9871-67defd5e85cd	2909	289
bcc74a5e-c622-11e3-bf01-24c6515278c0	9068	434
bcc819eb-f4d8-4ddc-9fdc-a6307fb6741b	4578	104
bcd52bcb-6e35-4220-9775-96dabff926b4	2422	106
bce88385-4a1b-4a8c-920c-060f6a2675d4	44564	1514
bcef0b6c-6584-4090-9d28-ef784a7e5fbb	4273	255
bcefbf6a-80ff-4825-9d3a-492e2dceb35d	119501	875
bcf54c96-2b62-4e24-926f-d77576250dd1	4390	424
bcf76f1a-7109-422d-94c9-5e8364895fa0	11549	548
bd2cc59d-f5ce-46ed-beb0-4c80b24cbe71	1888	195
bd2ec47b-a120-4b3b-b10d-aee09805ab33	2201	210
bd2f8133-3e71-4c5e-998f-0c1a9fdfb75f	6695	199
bd3028c7-1fde-401d-a6b2-5f8e61eb4aa1	1692	104
bd3e88b3-b37c-4641-85fa-d8125ba324ca	190653	5447
bd403458-5154-488b-931a-a7e737a6bf8c	17582	1169
bd6bd940-ef06-433a-80d9-dca5683e9cd2	5326	367
bdbcffb0-c7da-4e7d-8002-9feffe48533c	3405	130
bdc039d6-4817-4e6f-b8c6-a40b1e8e1a06	3542	442
bdeeb1a6-c622-11e3-bf01-24c6515278c0	6553	270
beafb7c6-ef39-478e-aa47-0f1ad39f95a3	3096	384
bef21282-c622-11e3-bf01-24c6515278c0	14199	632
bef23192-57cd-4301-b7a7-5e82ca62482d	3712	897
bf24366f-fd91-4d84-8b3d-eed80064250d	1878	303
bf7462a2-394f-4838-bcb6-4d0126fa48b1	6391	403
bf91afc4-aa2b-4365-80c5-b98c9d118e10	1718	107
bff518fb-6da7-4dfc-ae4c-bd3f641028e2	14706	1333
c00d925a-ca4d-4561-a8f2-d4542f218086	2277	129
c00de7a0-0b09-4e07-988c-ef2a7f8e932a	2723	197
c016d025-3c92-41c5-b846-493b1fcce79e	5711	334
c021b61c-c622-11e3-bf01-24c6515278c0	8080	241
c0523251-3ac2-4292-bb00-9ae9ea9009f6	4741	568
c05adc19-2e01-4712-a35a-69eee4d40998	17813	1105
c065761d-f775-457f-bda0-4c7c257a701e	12258	1022
c0812962-a345-48b7-aec0-01336c2d1eed	3039	171
c08f65a0-bf4c-462e-9d07-ad56b3adcac8	5136	306
c13d7ee5-2bf0-43e4-9cd3-9326ed9355cf	5645	289
c13fb736-614c-4d5f-83bf-2d7586f4fb53	5207	419
c14407ad-670e-4d1e-9417-2b76f4810fff	5564	728
c14b2c74-447b-4526-a6e9-415d2728c7ca	3407	262
c15a51cc-4fdc-4343-a410-13ddc238dac8	3005	121
c19a1388-95e6-4708-a24c-3738f1908071	6727	811
c1abb741-4fcd-4161-b057-c7efd619cc99	2212	155
c1b44966-0f72-4c4f-8783-ab3ffe7f17b2	5788	520
c1d9ed06-7498-4c6c-a0de-dbf28e868109	7964	652
c2124bb2-30e1-4093-9a8a-3a188a6dc0a9	13181	711
c21a5d55-9790-429f-a4e6-420293c07b53	78808	596
c271b7d2-c622-11e3-bf01-24c6515278c0	9448	402
c27290e4-6835-448a-abdc-df8ddd5f4630	6166	287
c285c2fa-24b4-47a1-874d-86e74b002b05	6292	378
c298ec82-8305-4c89-898f-268308f782b2	19447	1219
c2aafb9c-230a-43df-9a43-b34aa145a7bd	7498	844
c2ec7f57-8510-4bbf-a2e9-dbd9ce8dcad1	7430	1001
c36213e4-c057-46f5-ada5-f1f921855bb4	5563	345
c3679262-63d7-463e-9501-6ab3f177aee8	5631	681
c437535b-2acc-4236-beae-94e2c1336830	15937	806
c459dba5-b27c-46f0-b5b8-c62d597a0542	2231	120
c488a170-c622-11e3-bf01-24c6515278c0	7349	423
c48d7f4a-e98a-4077-a749-eb9f56f05b84	53600	2245
c504d5a9-29b0-4b7e-ac7b-5e543449a0f4	7115	1303
c556f81b-8a6c-4bbb-876f-2e2ce570c185	8093	385
c5ad7238-c622-11e3-bf01-24c6515278c0	16269	808
c5bc0826-8037-4fe6-ad4e-b1b675e771fb	1111	210
c612570a-881d-421f-98b9-0e4563133744	7726	716
c61ded54-f80e-4da8-b1d8-e22551c96118	4621	309
c6224ab0-74f5-4f0a-9fe0-c083f806c853	1987	284
c66926a8-474d-482c-bfb7-043029c8b737	6876	773
c66c92d5-df65-46e6-861d-d8a98808e6a3	3477	295
c67409b2-ac25-42a0-8543-4636ef132fe4	3473	250
c6888be2-4517-41e4-a801-9c915f24e737	2933	586
c691d6b3-8e70-4951-8551-2ee4e4d0d10b	5473	274
c6a28615-1b92-4085-956e-eeedb2573c03	3868	497
c6bb32f0-c622-11e3-bf01-24c6515278c0	44433	30228
c6d6f49e-6e95-4e41-8388-71f6fe017d80	1572	116
c741fb12-8160-43a7-bc70-2c545ea0031d	7543	623
c75cc75a-7496-420f-b526-ea63c77e9839	3761	443
c767254e-b289-4904-a80f-050cf01ff8ba	17346	1496
c76f7fcc-2748-4b6d-805e-d21652dd5e3a	25020	1097
c79ce3d3-4758-4f52-9da1-38f994c99f4e	11811	1000
c7d798b8-c622-11e3-bf01-24c6515278c0	12658	702
c8e961b4-e324-40a2-89f6-736ec3845bc9	390101	96902
c8f64a71-e545-4eb6-9da3-2d43ae0c2627	6064	714
c906a13e-c622-11e3-bf01-24c6515278c0	8214	434
c955387a-16e5-447c-8e69-e4c04a9861d5	1976	312
c95a2b1b-726c-4608-9fff-d57b6f1aa75a	110086	629
c971ffa7-ce37-4138-b028-598a30478e25	6289	300
c9959f68-c385-4c1f-9188-8203844d288e	12217	1028
c9ad6b1c-baa0-45a7-b7c4-733728505b8a	28606	1386
c9e7c629-7b57-4ede-b315-0cea8c97c48e	5172	480
c9e7cff0-aec2-4ff2-8091-7cbea2bf5991	11034	1012
c9f91ded-3b04-4cd1-8ea6-bbc635a8a4f0	124784	4620
ca004926-f3ac-4824-8ed5-d84e62efdfae	5812	304
ca137611-533a-4d20-a85d-8e4c3a1eab2d	5817	372
ca284012-bd06-47a3-8a9d-c6b185d87d85	7959	1080
ca2b9fe2-97e0-4d4f-afd7-a5acf638800f	2773	316
ca49fdb1-d55a-427c-9819-90980dcd956f	2084	105
ca5ded1c-c622-11e3-bf01-24c6515278c0	10405	665
ca8fa9f5-3190-440d-9879-22e33d05ca6c	211959	655
caf2e99d-8f1f-4043-b567-c3fe28dc33ac	5520	1455
cafe9603-a804-48fb-9217-e2d1c3c346c5	9087	1320
cb381d49-4546-400c-af02-f877083caa0a	24815	1783
cb4608a7-6aec-4cba-b20f-489e214c9dbd	3845	269
cb56e4c2-2fff-4f09-be34-fbdaa3794b35	1258	145
cb5e1546-cda6-4991-911c-f3dd9f1a475a	3679	187
cb753e6f-5ea3-4b58-9db3-7a62d15c8b2e	25197	1820
cb783f8b-d092-4104-b809-3f90b19df7df	5064	267
cb86fbb6-c622-11e3-bf01-24c6515278c0	8857	458
cb89cea8-f78e-4024-97c2-8f24debee1bc	1170	180
cba4de91-cce7-4edc-8450-d0a52c959586	2953	298
cbb788dd-964b-4cfd-80e1-979c7b5b3c52	7391	780
cc19a480-9c66-4ee8-a0c0-921acac02689	6927	446
cc4f9175-a8c8-424a-99d7-8bd11cae0e52	7876	462
cc69fe94-0ecf-45ad-a03f-8fb7198e8657	1729	275
cc792058-c622-11e3-bf01-24c6515278c0	10708	412
cc7af465-22ed-485d-a78c-282b840bf7c9	3656	517
cc7bba1d-8990-4557-a565-9cff1085f023	3118	176
cd0aeed5-93a1-4287-8a88-fe6b7b5e3983	7929	425
cd0c3b1f-c73a-4991-8724-4e74381900cb	2392	1104
cd29af7e-d670-4d8e-83e2-da6e52abda71	1739	101
cd2a045b-fbde-49c6-8be6-c0e3ecee246f	1181	153
cd3d7559-b583-4474-81df-4bf9232de3c2	7704	487
cd9efdef-a7fb-49e5-9515-63606ae8bbfc	5312	397
cda1a403-16b6-487c-a82a-c377d1d0f89d	38132	822
cdbbd701-9c05-4f9e-923d-06039dd8a04d	13941	761
cdcc04fc-c622-11e3-bf01-24c6515278c0	17663	816
cdf045a6-ab6a-4dc5-b0b0-d72fbb26b0bb	3133	419
ce6154e9-3f3a-442f-a608-35e1bab66927	2101	383
ce799e7b-30e7-44a5-a185-3e50d5e059ef	10491	394
ce85ccf3-6621-4976-b187-2f28d45dd4d9	19941	1442
cf072bfe-3191-4a71-9e0b-decaa28365e1	4655	355
cf2d34c4-c622-11e3-bf01-24c6515278c0	23892	1724
cf5deb22-f7eb-409d-a0e4-882716199c39	3847	645
cf6c7066-6611-43ec-aef1-295a976cce5b	13552	1217
cf777ef1-765f-4828-b789-f5aa6722eb35	8545	530
cfe0bf13-2ff4-4164-9b6a-cd3615bf3ddc	5369	406
d01710f9-efc8-4b5f-9e53-300b30f9219f	5709	764
d02597f8-3ac7-4165-a65f-0e134e5d215b	10643	612
d0469256-c622-11e3-bf01-24c6515278c0	19199	984
d053f88f-09e6-472e-a691-bb293c461399	46343	403
d056645f-4dd3-49f3-b0a4-2293e2b4d82c	36955	394
d05ea63c-86a3-463a-a790-2edaa74b4da7	6134	563
d0a0d845-32e2-4590-b909-29bd27b92900	12629	1340
d0e033bc-8e97-4322-b3b1-8626f1e2449b	100972	622
d0f4dd92-a63b-4766-8889-5327fca1bd91	3236	300
d1132127-1250-43af-9c16-425798a3d1a7	7263	422
d12cfd8b-682d-41df-acf8-ee7f68a6241c	6606	581
d1804679-e728-4597-ac69-49554c087b9e	4862	372
d182b67c-c622-11e3-bf01-24c6515278c0	5378	368
d1842491-29ff-4801-8c8a-4d619f749dd1	24919	1238
d1875ee6-6677-4117-a7a8-930ab5cde775	2612	241
d18c6e64-9598-488a-8ab3-3652072f9277	59660	2332
d1be624b-eb76-4ce3-a6ba-ffc5b23953d3	2660	120
d1cebf4a-4127-47ee-85cb-465fca2ac445	1968	105
d252a54e-0377-4b3e-8228-26108ea704fa	2159	393
d252f328-4583-4e97-9a71-bb2885f06f73	7787	396
d2620dab-4319-499a-b8f1-9575aaf8f4f3	51261	457
d277e679-9fdd-44cd-9f2c-f9927e44d721	2210	179
d2ab2555-7288-47a4-a80c-bf62d65b67b8	30138	1359
d2ab7fd4-d1c7-48ae-ba9a-78c5d811465e	6747	1124
d2b7bb0a-c622-11e3-bf01-24c6515278c0	8987	514
d2e4dc23-992d-4e44-add4-2972718083cb	6585	443
d31cce9d-1b38-44fd-9378-0d128e12a011	6194	578
d333b55b-8bac-4a99-9d23-3cc0c25057bf	3801	484
d3709eea-ca2a-49ac-b79c-871a5473d450	22206	828
d392ded3-afc8-4c79-b278-40245f18f2f8	3771	166
d3ad5b5a-c622-11e3-bf01-24c6515278c0	9751	320
d3b72600-a888-4ef6-ac5d-661c105405dd	25838	678
d3d65db3-36f9-41c7-8e5e-1683ce94dfcb	11452	1740
d3daf373-1485-455e-a0a1-8e33d215d623	14943	1064
d404ac28-da11-4746-9c3b-cf0b1888f67b	5261	191
d414e076-dcb6-4edf-adef-0abdc57354ea	2824	247
d429c27a-5963-42fe-b3a0-7252c20669d8	6925	709
d432e99a-67fb-4609-b90f-99438eee7cae	23414	251
d452293a-6148-4fcf-9fbc-446815016751	7586	805
d4615ca0-b5c7-4a5c-8593-bd50034a78ae	13459	1032
d4907a1b-8b06-47c5-8bca-c781d9cddaf8	5900	539
d4b80307-abbd-48bb-b52c-6dcd409699a2	5193	298
d4bf6034-aeae-48a6-907b-10e2cc904015	15254	907
d4c6061b-5019-4564-806d-4e75910a4690	11036	1916
d4c9e5c6-c622-11e3-bf01-24c6515278c0	12421	734
d4cf11be-3bd7-403b-9722-91d8e8761e4d	22678	2629
d5372745-95cf-4572-a6e7-e7f5b796911a	6952	825
d53c2680-89ac-4f87-a7ba-f4c669546b76	6023	218
d5423a93-0a72-43cf-a7ae-9011f47553c7	2987	132
d5443922-fea5-4ff0-bd6e-8ce04e1951d8	68492	2180
d54ca81c-1bcc-41ea-b17a-9f7249ebe9c1	18722	717
d5796835-d6cd-427e-a398-5fbef88b0648	7384	807
d5c87d16-172f-4790-8867-949dcaa534d4	9889	1555
d5f92ce6-796f-480d-bf98-e1080a279207	2133	276
d609ce92-9edd-4286-bd5f-b93304cae9a2	4319	499
d60f54f5-b154-42c4-99fb-cea4e7a33dc7	7183	473
d60f880a-c622-11e3-bf01-24c6515278c0	18097	736
d6738c83-7b52-4224-846a-67bd085aaab8	17166	672
d67cad13-e849-48b0-926c-10b6046ba0b9	9573	605
d692ecd0-2433-426b-9af2-a30c44a80f7c	2043	154
d6ccfd6f-2ea9-499d-a25d-4ba9d4a9258e	9253	625
d6ee68e5-ceb3-4a63-b3bd-e64fe5398102	4301	286
d6faafa5-7279-4dc3-be71-45af5c855b34	2928	135
d707940e-0f9d-4da3-9380-90a422e44efd	24217	1632
d709d214-02ee-46c1-a73a-e7074cb2623e	2425	237
d72a7338-c144-4c62-a70e-2177a3b4b77e	1565	115
d733cf1a-4c42-4def-b6cb-5ef2c6a27fcd	24425	1401
d7578910-c622-11e3-bf01-24c6515278c0	13335	613
d7f8e1f3-a9a7-4929-92df-1283bac815d2	2310	144
d8415cf6-8e4d-4c54-811e-199da14237f1	5576	1284
d876d576-c622-11e3-bf01-24c6515278c0	10374	538
d8c2b4b2-e12b-43d2-bafc-87b29f027797	19705	2127
d8c6d4b8-f279-4edc-aaa3-a1cc266aec4d	12018	440
d8d5585d-32cd-4ac4-b410-a4122a17a558	11311	1054
d8de6de6-4cfe-4239-9ebd-3437aa65efb2	2761	267
d926a39f-d057-4e78-8907-b74f52157d99	4773	552
d9690a27-bb02-498e-b15c-ee76e31d16ee	18326	2294
d991f23a-dc1b-427a-b798-bd4187d3aa02	8988	1649
d9c5493e-f969-4c04-a646-9a3134011021	7472	633
d9e66fc5-9018-4568-b388-c5eb756f7823	7420	606
da1ed4b9-f428-48aa-834d-1d9673999044	4720	496
da43386c-47f8-4e03-b6ca-8b94e13792e7	13505	1127
da5b9926-c622-11e3-bf01-24c6515278c0	5535	541
da910f22-126e-41dc-be6b-47c8f69ad106	57908	3855
dabb5a94-9706-4429-8db0-c328e2004340	3207	270
dabdd983-a819-410e-bfb8-5c66a66cf5ab	1949	101
dacd4cc2-fc2b-4fbd-adf6-c8a46ae69c91	6752	893
db2a1df8-487d-4dad-a347-5c5ed539d5ad	5625	816
db4592fb-13c2-4d61-9dc3-a5d43def8d4b	5711	787
db45d81f-695c-4f99-beea-6dbec1ff47fc	21648	1273
db4d1d04-1189-4c0e-99a7-904667af07b5	3645	316
db9ce6c6-529c-4da6-92c4-f4f3fc3fe109	3584	103
dbae3c4e-6d66-483a-a611-7285067bf85c	30567	1873
dbbd54db-4470-4df6-b5be-3e175c7133b0	8847	910
dbfdb5c6-f52e-48f3-87e7-fb922df9e7a9	2727	230
dc4ba4bc-6333-4fe9-8805-e058cc9e6e18	9227	876
dc4bc4c4-2cc1-4a2e-a9f2-613088af17bf	7930	852
dc537fcf-d910-4c4b-8af9-e7da429f2633	68392	2334
dc57c2e7-4c5b-4e2b-93c6-f032fcebc2fa	1349	111
dc7faf84-4438-447b-abcf-a3af87043654	4487	259
dc85552c-2488-48d9-9da1-67a380945b85	3523	378
dc856038-f5f7-4dfc-a0a4-3e3a6b8d160f	4573	382
dcc938da-3e45-4c2f-ae0f-47817be04518	3082	146
dce54d09-9827-4fe2-abe1-c5b7d528ba7f	6398	537
dcf45005-7e6d-4c26-9994-f973da7e814f	8571	625
dcf98acc-736b-4af6-bdca-a320a413165a	1978	114
dd09c7aa-744a-413d-839f-e75e1825f9f9	4036	123
dd2e7b3c-c622-11e3-bf01-24c6515278c0	14691	538
dd67dec6-35dd-4efe-b913-ed4884855365	5234	444
dd7d623b-b9af-4147-9aa6-e09793691f10	29110	1849
dd8f3e1c-6ed6-41c2-957d-6f679a3cb3ca	4069	514
ddc422e4-87e2-4fc0-b56b-ddc2d6a92f58	3367	265
ddc7377d-82c3-480a-be3c-3d1da52c77d4	31750	320
dddea2e4-b8c3-4157-9d92-6de472e8375a	4558	731
de4c3f91-d164-47df-9971-feba840d247c	4920	556
de4f520c-c622-11e3-bf01-24c6515278c0	6354	275
de581588-be15-4bf4-95d1-aa5478b53ab6	11370	2326
de614a3e-1c0d-49c7-a2f1-28bc58e6e5c7	34791	1184
de8ef60b-4dbe-4aa8-adef-6f58cdfada29	13295	648
de99a4de-e916-4572-ac9e-73e341827229	3779	229
deb0de92-a46b-4e71-814c-2f6c5e97dbcd	3514	335
deb9fbb6-656b-41ce-8299-554efc2379bd	463893	3909
dec775c5-7d9a-4dc5-b399-dc4b7ba49d73	15224	740
decfb419-63b3-47b0-9dfc-baae180566a0	4491	456
ded2689b-8e37-480c-b37c-acc538e54ddf	4018	612
ded8b673-53df-4038-a375-7cd0fd2a1b9f	14707	1182
df291849-4c35-44e1-b013-8f6b7ee36113	6304	484
